timestamp,value
"2019-03-12 18:30:16.348815",0
"2019-03-12 18:45:15.857205",0
"2019-03-12 19:00:15.788515",0
"2019-03-12 19:15:15.785343",0
"2019-03-12 19:30:16.371917",0
"2019-03-12 19:45:15.824679",0
"2019-03-12 20:00:15.774062",0
"2019-03-12 20:15:16.329101",0
"2019-03-12 20:30:15.767306",0
"2019-03-12 20:45:16.343795",0
"2019-03-12 21:00:16.336016",0
"2019-03-12 21:15:15.684411",0
"2019-03-12 21:30:15.680658",0
"2019-03-12 21:45:15.707110",0
"2019-03-12 22:00:15.628820",0
"2019-03-12 22:15:15.625782",0
"2019-03-12 22:30:15.646795",0
"2019-03-12 22:45:15.623430",0
"2019-03-12 23:00:15.630663",0
"2019-03-12 23:15:15.631862",0
"2019-03-12 23:30:15.637927",0
"2019-03-12 23:45:15.625944",0
"2019-03-13 00:00:15.646577",0
"2019-03-13 00:15:15.640169",0
"2019-03-13 00:30:15.645754",0
"2019-03-13 00:45:15.642714",0
"2019-03-13 01:00:15.629556",0
"2019-03-13 01:15:15.646208",0
"2019-03-13 01:30:15.666507",0
"2019-03-13 01:45:15.668786",0
"2019-03-13 02:00:15.790064",0
"2019-03-13 02:15:15.646391",0
"2019-03-13 02:30:15.644581",0
"2019-03-13 02:45:15.642623",0
"2019-03-13 03:00:15.639651",0
"2019-03-13 03:15:15.633541",0
"2019-03-13 03:30:15.638228",0
"2019-03-13 03:45:15.643205",0
"2019-03-13 04:00:15.632994",0
"2019-03-13 04:15:15.632641",0
"2019-03-13 04:30:15.646004",0
"2019-03-13 04:45:15.628487",0
"2019-03-13 05:00:15.633111",0
"2019-03-13 05:15:15.631827",0
"2019-03-13 05:30:15.630721",0
"2019-03-13 09:00:21.984723",25.12283
"2019-03-13 09:15:21.861245",33.60667
"2019-03-13 09:30:21.878354",42.32233
"2019-03-13 09:45:21.878313",51.92217
"2019-03-13 10:00:21.882353",50.4925
"2019-03-13 10:15:21.837998",51.619
