timestamp,Time ,Garbage,value
2018-03-28 1:30,2018-03-28 01:30:00 PDT,77.6kW,77.6
2018-03-28 1:45,2018-03-28 01:45:00 PDT,75.6kW,75.6
2018-03-28 2:00,2018-03-28 02:00:00 PDT,62.2kW,62.2
2018-03-28 2:15,2018-03-28 02:15:00 PDT,59.6kW,59.6
2018-03-28 2:30,2018-03-28 02:30:00 PDT,62.3kW,62.3
2018-03-28 2:45,2018-03-28 02:45:00 PDT,63.7kW,63.7
2018-03-28 3:00,2018-03-28 03:00:00 PDT,62.6kW,62.6
2018-03-28 3:15,2018-03-28 03:15:00 PDT,62.4kW,62.4
2018-03-28 3:30,2018-03-28 03:30:00 PDT,64.9kW,64.9
2018-03-28 3:45,2018-03-28 03:45:00 PDT,60.1kW,60.1
2018-03-28 4:00,2018-03-28 04:00:00 PDT,60.9kW,60.9
2018-03-28 4:15,2018-03-28 04:15:00 PDT,59.2kW,59.2
2018-03-28 4:30,2018-03-28 04:30:00 PDT,58.1kW,58.1
2018-03-28 4:45,2018-03-28 04:45:00 PDT,63.1kW,63.1
2018-03-28 5:00,2018-03-28 05:00:00 PDT,71.1kW,71.1
2018-03-28 5:15,2018-03-28 05:15:00 PDT,80.9kW,80.9
2018-03-28 5:30,2018-03-28 05:30:00 PDT,74.2kW,74.2
2018-03-28 5:45,2018-03-28 05:45:00 PDT,97.3kW,97.3
2018-03-28 6:00,2018-03-28 06:00:00 PDT,107.2kW,107.2
2018-03-28 6:15,2018-03-28 06:15:00 PDT,116.3kW,116.3
2018-03-28 6:30,2018-03-28 06:30:00 PDT,130.9kW,130.9
2018-03-28 6:45,2018-03-28 06:45:00 PDT,144.4kW,144.4
2018-03-28 7:00,2018-03-28 07:00:00 PDT,170.8kW,170.8
2018-03-28 7:15,2018-03-28 07:15:00 PDT,217.9kW,217.9
2018-03-28 7:30,2018-03-28 07:30:00 PDT,245.4kW,245.4
2018-03-28 7:45,2018-03-28 07:45:00 PDT,239.8kW,239.8
2018-03-28 8:00,2018-03-28 08:00:00 PDT,246.0kW,246
2018-03-28 8:15,2018-03-28 08:15:00 PDT,245.2kW,245.2
2018-03-28 8:30,2018-03-28 08:30:00 PDT,254.1kW,254.1
2018-03-28 8:45,2018-03-28 08:45:00 PDT,243.3kW,243.3
2018-03-28 9:00,2018-03-28 09:00:00 PDT,230.7kW,230.7
2018-03-28 9:15,2018-03-28 09:15:00 PDT,210.5kW,210.5
2018-03-28 9:30,2018-03-28 09:30:00 PDT,207.4kW,207.4
2018-03-28 9:45,2018-03-28 09:45:00 PDT,227.6kW,227.6
2018-03-28 10:00,2018-03-28 10:00:00 PDT,224.8kW,224.8
2018-03-28 10:15,2018-03-28 10:15:00 PDT,221.3kW,221.3
2018-03-28 10:30,2018-03-28 10:30:00 PDT,218.2kW,218.2
2018-03-28 10:45,2018-03-28 10:45:00 PDT,205.9kW,205.9
2018-03-28 11:00,2018-03-28 11:00:00 PDT,202.5kW,202.5
2018-03-28 11:15,2018-03-28 11:15:00 PDT,207.1kW,207.1
2018-03-28 11:30,2018-03-28 11:30:00 PDT,201.2kW,201.2
2018-03-28 11:45,2018-03-28 11:45:00 PDT,192.0kW,192
2018-03-28 12:00,2018-03-28 12:00:00 PDT,191.4kW,191.4
2018-03-28 12:15,2018-03-28 12:15:00 PDT,169.3kW,169.3
2018-03-28 12:30,2018-03-28 12:30:00 PDT,118.0kW,118
2018-03-28 12:45,2018-03-28 12:45:00 PDT,123.8kW,123.8
2018-03-28 13:00,2018-03-28 13:00:00 PDT,145.6kW,145.6
2018-03-28 13:15,2018-03-28 13:15:00 PDT,139.0kW,139
2018-03-28 13:30,2018-03-28 13:30:00 PDT,148.6kW,148.6
2018-03-28 13:45,2018-03-28 13:45:00 PDT,155.4kW,155.4
2018-03-28 14:00,2018-03-28 14:00:00 PDT,165.5kW,165.5
2018-03-28 14:15,2018-03-28 14:15:00 PDT,170.9kW,170.9
2018-03-28 14:30,2018-03-28 14:30:00 PDT,166.0kW,166
2018-03-28 14:45,2018-03-28 14:45:00 PDT,157.9kW,157.9
2018-03-28 15:00,2018-03-28 15:00:00 PDT,146.9kW,146.9
2018-03-28 15:15,2018-03-28 15:15:00 PDT,146.4kW,146.4
2018-03-28 15:30,2018-03-28 15:30:00 PDT,122.4kW,122.4
2018-03-28 15:45,2018-03-28 15:45:00 PDT,110.9kW,110.9
2018-03-28 16:00,2018-03-28 16:00:00 PDT,103.7kW,103.7
2018-03-28 16:15,2018-03-28 16:15:00 PDT,88.0kW,88
2018-03-28 16:30,2018-03-28 16:30:00 PDT,76.5kW,76.5
2018-03-28 16:45,2018-03-28 16:45:00 PDT,75.2kW,75.2
2018-03-28 17:00,2018-03-28 17:00:00 PDT,86.0kW,86
2018-03-28 17:15,2018-03-28 17:15:00 PDT,92.6kW,92.6
2018-03-28 17:30,2018-03-28 17:30:00 PDT,118.3kW,118.3
2018-03-28 17:45,2018-03-28 17:45:00 PDT,106.8kW,106.8
2018-03-28 18:00,2018-03-28 18:00:00 PDT,103.5kW,103.5
2018-03-28 18:15,2018-03-28 18:15:00 PDT,96.8kW,96.8
2018-03-28 18:30,2018-03-28 18:30:00 PDT,110.0kW,110
2018-03-28 18:45,2018-03-28 18:45:00 PDT,106.8kW,106.8
2018-03-28 19:00,2018-03-28 19:00:00 PDT,94.5kW,94.5
2018-03-28 19:15,2018-03-28 19:15:00 PDT,114.5kW,114.5
2018-03-28 19:30,2018-03-28 19:30:00 PDT,110.1kW,110.1
2018-03-28 19:45,2018-03-28 19:45:00 PDT,113.4kW,113.4
2018-03-28 20:00,2018-03-28 20:00:00 PDT,113.6kW,113.6
2018-03-28 20:15,2018-03-28 20:15:00 PDT,123.5kW,123.5
2018-03-28 20:30,2018-03-28 20:30:00 PDT,124.3kW,124.3
2018-03-28 20:45,2018-03-28 20:45:00 PDT,124.3kW,124.3
2018-03-28 21:00,2018-03-28 21:00:00 PDT,126.7kW,126.7
2018-03-28 21:15,2018-03-28 21:15:00 PDT,131.4kW,131.4
2018-03-28 21:30,2018-03-28 21:30:00 PDT,132.2kW,132.2
2018-03-28 21:45,2018-03-28 21:45:00 PDT,133.4kW,133.4
2018-03-28 22:00,2018-03-28 22:00:00 PDT,135.0kW,135
2018-03-28 22:15,2018-03-28 22:15:00 PDT,141.6kW,141.6
2018-03-28 22:30,2018-03-28 22:30:00 PDT,138.9kW,138.9
2018-03-28 22:45,2018-03-28 22:45:00 PDT,132.6kW,132.6
2018-03-28 23:00,2018-03-28 23:00:00 PDT,118.7kW,118.7
2018-03-28 23:15,2018-03-28 23:15:00 PDT,117.6kW,117.6
2018-03-28 23:30,2018-03-28 23:30:00 PDT,117.8kW,117.8
2018-03-28 23:45,2018-03-28 23:45:00 PDT,95.3kW,95.3
2018-03-29 0:00,2018-03-29 00:00:00 PDT,72.5kW,72.5
2018-03-29 0:15,2018-03-29 00:15:00 PDT,73.3kW,73.3
2018-03-29 0:30,2018-03-29 00:30:00 PDT,76.8kW,76.8
2018-03-29 0:45,2018-03-29 00:45:00 PDT,76.7kW,76.7
2018-03-29 1:00,2018-03-29 01:00:00 PDT,72.6kW,72.6
2018-03-29 1:15,2018-03-29 01:15:00 PDT,90.7kW,90.7
2018-03-29 1:30,2018-03-29 01:30:00 PDT,86.6kW,86.6
2018-03-29 1:45,2018-03-29 01:45:00 PDT,86.1kW,86.1
2018-03-29 2:00,2018-03-29 02:00:00 PDT,70.8kW,70.8
2018-03-29 2:15,2018-03-29 02:15:00 PDT,65.4kW,65.4
2018-03-29 2:30,2018-03-29 02:30:00 PDT,66.4kW,66.4
2018-03-29 2:45,2018-03-29 02:45:00 PDT,58.5kW,58.5
2018-03-29 3:00,2018-03-29 03:00:00 PDT,62.6kW,62.6
2018-03-29 3:15,2018-03-29 03:15:00 PDT,60.0kW,60
2018-03-29 3:30,2018-03-29 03:30:00 PDT,56.8kW,56.8
2018-03-29 3:45,2018-03-29 03:45:00 PDT,58.0kW,58
2018-03-29 4:00,2018-03-29 04:00:00 PDT,60.9kW,60.9
2018-03-29 4:15,2018-03-29 04:15:00 PDT,60.7kW,60.7
2018-03-29 4:30,2018-03-29 04:30:00 PDT,60.3kW,60.3
2018-03-29 4:45,2018-03-29 04:45:00 PDT,59.8kW,59.8
2018-03-29 5:00,2018-03-29 05:00:00 PDT,74.4kW,74.4
2018-03-29 5:15,2018-03-29 05:15:00 PDT,80.4kW,80.4
2018-03-29 5:30,2018-03-29 05:30:00 PDT,81.4kW,81.4
2018-03-29 5:45,2018-03-29 05:45:00 PDT,101.7kW,101.7
2018-03-29 6:00,2018-03-29 06:00:00 PDT,107.6kW,107.6
2018-03-29 6:15,2018-03-29 06:15:00 PDT,106.5kW,106.5
2018-03-29 6:30,2018-03-29 06:30:00 PDT,119.4kW,119.4
2018-03-29 6:45,2018-03-29 06:45:00 PDT,145.5kW,145.5
2018-03-29 7:00,2018-03-29 07:00:00 PDT,164.4kW,164.4
2018-03-29 7:15,2018-03-29 07:15:00 PDT,207.8kW,207.8
2018-03-29 7:30,2018-03-29 07:30:00 PDT,237.3kW,237.3
2018-03-29 7:45,2018-03-29 07:45:00 PDT,251.6kW,251.6
2018-03-29 8:00,2018-03-29 08:00:00 PDT,256.4kW,256.4
2018-03-29 8:15,2018-03-29 08:15:00 PDT,245.5kW,245.5
2018-03-29 8:30,2018-03-29 08:30:00 PDT,248.8kW,248.8
2018-03-29 8:45,2018-03-29 08:45:00 PDT,247.0kW,247
2018-03-29 9:00,2018-03-29 09:00:00 PDT,221.4kW,221.4
2018-03-29 9:15,2018-03-29 09:15:00 PDT,209.9kW,209.9
2018-03-29 9:30,2018-03-29 09:30:00 PDT,198.1kW,198.1
2018-03-29 9:45,2018-03-29 09:45:00 PDT,203.1kW,203.1
2018-03-29 10:00,2018-03-29 10:00:00 PDT,193.8kW,193.8
2018-03-29 10:15,2018-03-29 10:15:00 PDT,194.0kW,194
2018-03-29 10:30,2018-03-29 10:30:00 PDT,195.1kW,195.1
2018-03-29 10:45,2018-03-29 10:45:00 PDT,191.9kW,191.9
2018-03-29 11:00,2018-03-29 11:00:00 PDT,208.2kW,208.2
2018-03-29 11:15,2018-03-29 11:15:00 PDT,213.0kW,213
2018-03-29 11:30,2018-03-29 11:30:00 PDT,213.7kW,213.7
2018-03-29 11:45,2018-03-29 11:45:00 PDT,217.8kW,217.8
2018-03-29 12:00,2018-03-29 12:00:00 PDT,200.6kW,200.6
2018-03-29 12:15,2018-03-29 12:15:00 PDT,196.7kW,196.7
2018-03-29 12:30,2018-03-29 12:30:00 PDT,204.4kW,204.4
2018-03-29 12:45,2018-03-29 12:45:00 PDT,205.2kW,205.2
2018-03-29 13:00,2018-03-29 13:00:00 PDT,207.0kW,207
2018-03-29 13:15,2018-03-29 13:15:00 PDT,200.0kW,200
2018-03-29 13:30,2018-03-29 13:30:00 PDT,211.5kW,211.5
2018-03-29 13:45,2018-03-29 13:45:00 PDT,213.7kW,213.7
2018-03-29 14:00,2018-03-29 14:00:00 PDT,193.3kW,193.3
2018-03-29 14:15,2018-03-29 14:15:00 PDT,198.5kW,198.5
2018-03-29 14:30,2018-03-29 14:30:00 PDT,198.0kW,198
2018-03-29 14:45,2018-03-29 14:45:00 PDT,199.5kW,199.5
2018-03-29 15:00,2018-03-29 15:00:00 PDT,198.9kW,198.9
2018-03-29 15:15,2018-03-29 15:15:00 PDT,200.2kW,200.2
2018-03-29 15:30,2018-03-29 15:30:00 PDT,197.2kW,197.2
2018-03-29 15:45,2018-03-29 15:45:00 PDT,185.2kW,185.2
2018-03-29 16:00,2018-03-29 16:00:00 PDT,186.6kW,186.6
2018-03-29 16:15,2018-03-29 16:15:00 PDT,181.7kW,181.7
2018-03-29 16:30,2018-03-29 16:30:00 PDT,170.9kW,170.9
2018-03-29 16:45,2018-03-29 16:45:00 PDT,169.3kW,169.3
2018-03-29 17:00,2018-03-29 17:00:00 PDT,175.2kW,175.2
2018-03-29 17:15,2018-03-29 17:15:00 PDT,143.9kW,143.9
2018-03-29 17:30,2018-03-29 17:30:00 PDT,118.5kW,118.5
2018-03-29 17:45,2018-03-29 17:45:00 PDT,126.0kW,126
2018-03-29 18:00,2018-03-29 18:00:00 PDT,133.3kW,133.3
2018-03-29 18:15,2018-03-29 18:15:00 PDT,125.5kW,125.5
2018-03-29 18:30,2018-03-29 18:30:00 PDT,106.0kW,106
2018-03-29 18:45,2018-03-29 18:45:00 PDT,116.3kW,116.3
2018-03-29 19:00,2018-03-29 19:00:00 PDT,121.0kW,121
2018-03-29 19:15,2018-03-29 19:15:00 PDT,130.4kW,130.4
2018-03-29 19:30,2018-03-29 19:30:00 PDT,137.8kW,137.8
2018-03-29 19:45,2018-03-29 19:45:00 PDT,132.2kW,132.2
2018-03-29 20:00,2018-03-29 20:00:00 PDT,134.0kW,134
2018-03-29 20:15,2018-03-29 20:15:00 PDT,145.2kW,145.2
2018-03-29 20:30,2018-03-29 20:30:00 PDT,140.2kW,140.2
2018-03-29 20:45,2018-03-29 20:45:00 PDT,127.3kW,127.3
2018-03-29 21:00,2018-03-29 21:00:00 PDT,132.1kW,132.1
2018-03-29 21:15,2018-03-29 21:15:00 PDT,142.3kW,142.3
2018-03-29 21:30,2018-03-29 21:30:00 PDT,140.7kW,140.7
2018-03-29 21:45,2018-03-29 21:45:00 PDT,138.3kW,138.3
2018-03-29 22:00,2018-03-29 22:00:00 PDT,139.3kW,139.3
2018-03-29 22:15,2018-03-29 22:15:00 PDT,144.2kW,144.2
2018-03-29 22:30,2018-03-29 22:30:00 PDT,136.6kW,136.6
2018-03-29 22:45,2018-03-29 22:45:00 PDT,138.6kW,138.6
2018-03-29 23:00,2018-03-29 23:00:00 PDT,136.2kW,136.2
2018-03-29 23:15,2018-03-29 23:15:00 PDT,122.2kW,122.2
2018-03-29 23:30,2018-03-29 23:30:00 PDT,130.9kW,130.9
2018-03-29 23:45,2018-03-29 23:45:00 PDT,108.3kW,108.3
2018-03-30 0:00,2018-03-30 00:00:00 PDT,80.4kW,80.4
2018-03-30 0:15,2018-03-30 00:15:00 PDT,80.7kW,80.7
2018-03-30 0:30,2018-03-30 00:30:00 PDT,86.0kW,86
2018-03-30 0:45,2018-03-30 00:45:00 PDT,83.2kW,83.2
2018-03-30 1:00,2018-03-30 01:00:00 PDT,85.2kW,85.2
2018-03-30 1:15,2018-03-30 01:15:00 PDT,97.3kW,97.3
2018-03-30 1:30,2018-03-30 01:30:00 PDT,88.9kW,88.9
2018-03-30 1:45,2018-03-30 01:45:00 PDT,89.9kW,89.9
2018-03-30 2:00,2018-03-30 02:00:00 PDT,75.4kW,75.4
2018-03-30 2:15,2018-03-30 02:15:00 PDT,69.8kW,69.8
2018-03-30 2:30,2018-03-30 02:30:00 PDT,69.7kW,69.7
2018-03-30 2:45,2018-03-30 02:45:00 PDT,71.1kW,71.1
2018-03-30 3:00,2018-03-30 03:00:00 PDT,71.2kW,71.2
2018-03-30 3:15,2018-03-30 03:15:00 PDT,65.8kW,65.8
2018-03-30 3:30,2018-03-30 03:30:00 PDT,63.6kW,63.6
2018-03-30 3:45,2018-03-30 03:45:00 PDT,65.7kW,65.7
2018-03-30 4:00,2018-03-30 04:00:00 PDT,67.2kW,67.2
2018-03-30 4:15,2018-03-30 04:15:00 PDT,60.8kW,60.8
2018-03-30 4:30,2018-03-30 04:30:00 PDT,61.4kW,61.4
2018-03-30 4:45,2018-03-30 04:45:00 PDT,63.8kW,63.8
2018-03-30 5:00,2018-03-30 05:00:00 PDT,73.2kW,73.2
2018-03-30 5:15,2018-03-30 05:15:00 PDT,82.8kW,82.8
2018-03-30 5:30,2018-03-30 05:30:00 PDT,79.7kW,79.7
2018-03-30 5:45,2018-03-30 05:45:00 PDT,101.7kW,101.7
2018-03-30 6:00,2018-03-30 06:00:00 PDT,97.5kW,97.5
2018-03-30 6:15,2018-03-30 06:15:00 PDT,98.7kW,98.7
2018-03-30 6:30,2018-03-30 06:30:00 PDT,106.2kW,106.2
2018-03-30 6:45,2018-03-30 06:45:00 PDT,102.7kW,102.7
2018-03-30 7:00,2018-03-30 07:00:00 PDT,115.8kW,115.8
2018-03-30 7:15,2018-03-30 07:15:00 PDT,152.8kW,152.8
2018-03-30 7:30,2018-03-30 07:30:00 PDT,183.6kW,183.6
2018-03-30 7:45,2018-03-30 07:45:00 PDT,167.3kW,167.3
2018-03-30 8:00,2018-03-30 08:00:00 PDT,164.5kW,164.5
2018-03-30 8:15,2018-03-30 08:15:00 PDT,149.3kW,149.3
2018-03-30 8:30,2018-03-30 08:30:00 PDT,147.7kW,147.7
2018-03-30 8:45,2018-03-30 08:45:00 PDT,147.3kW,147.3
2018-03-30 9:00,2018-03-30 09:00:00 PDT,145.7kW,145.7
2018-03-30 9:15,2018-03-30 09:15:00 PDT,136.2kW,136.2
2018-03-30 9:30,2018-03-30 09:30:00 PDT,136.2kW,136.2
2018-03-30 9:45,2018-03-30 09:45:00 PDT,142.1kW,142.1
2018-03-30 10:00,2018-03-30 10:00:00 PDT,137.3kW,137.3
2018-03-30 10:15,2018-03-30 10:15:00 PDT,130.3kW,130.3
2018-03-30 10:30,2018-03-30 10:30:00 PDT,134.0kW,134
2018-03-30 10:45,2018-03-30 10:45:00 PDT,135.4kW,135.4
2018-03-30 11:00,2018-03-30 11:00:00 PDT,123.8kW,123.8
2018-03-30 11:15,2018-03-30 11:15:00 PDT,134.6kW,134.6
2018-03-30 11:30,2018-03-30 11:30:00 PDT,119.5kW,119.5
2018-03-30 11:45,2018-03-30 11:45:00 PDT,55.1kW,55.1
2018-03-30 12:00,2018-03-30 12:00:00 PDT,51.1kW,51.1
2018-03-30 12:15,2018-03-30 12:15:00 PDT,57.5kW,57.5
2018-03-30 12:30,2018-03-30 12:30:00 PDT,52.0kW,52
2018-03-30 12:45,2018-03-30 12:45:00 PDT,72.7kW,72.7
2018-03-30 13:00,2018-03-30 13:00:00 PDT,120.7kW,120.7
2018-03-30 13:15,2018-03-30 13:15:00 PDT,99.0kW,99
2018-03-30 13:30,2018-03-30 13:30:00 PDT,57.7kW,57.7
2018-03-30 13:45,2018-03-30 13:45:00 PDT,58.1kW,58.1
2018-03-30 14:00,2018-03-30 14:00:00 PDT,55.2kW,55.2
2018-03-30 14:15,2018-03-30 14:15:00 PDT,60.3kW,60.3
2018-03-30 14:30,2018-03-30 14:30:00 PDT,56.9kW,56.9
2018-03-30 14:45,2018-03-30 14:45:00 PDT,61.2kW,61.2
2018-03-30 15:00,2018-03-30 15:00:00 PDT,60.9kW,60.9
2018-03-30 15:15,2018-03-30 15:15:00 PDT,60.4kW,60.4
2018-03-30 15:30,2018-03-30 15:30:00 PDT,55.7kW,55.7
2018-03-30 15:45,2018-03-30 15:45:00 PDT,55.4kW,55.4
2018-03-30 16:00,2018-03-30 16:00:00 PDT,57.5kW,57.5
2018-03-30 16:15,2018-03-30 16:15:00 PDT,55.9kW,55.9
2018-03-30 16:30,2018-03-30 16:30:00 PDT,60.4kW,60.4
2018-03-30 16:45,2018-03-30 16:45:00 PDT,53.4kW,53.4
2018-03-30 17:00,2018-03-30 17:00:00 PDT,58.0kW,58
2018-03-30 17:15,2018-03-30 17:15:00 PDT,58.5kW,58.5
2018-03-30 17:30,2018-03-30 17:30:00 PDT,58.9kW,58.9
2018-03-30 17:45,2018-03-30 17:45:00 PDT,59.4kW,59.4
2018-03-30 18:00,2018-03-30 18:00:00 PDT,59.9kW,59.9
2018-03-30 18:15,2018-03-30 18:15:00 PDT,60.4kW,60.4
2018-03-30 18:30,2018-03-30 18:30:00 PDT,60.9kW,60.9
2018-03-30 18:45,2018-03-30 18:45:00 PDT,61.4kW,61.4
2018-03-30 19:00,2018-03-30 19:00:00 PDT,61.9kW,61.9
2018-03-30 19:15,2018-03-30 19:15:00 PDT,62.4kW,62.4
2018-03-30 19:30,2018-03-30 19:30:00 PDT,62.9kW,62.9
2018-03-30 19:45,2018-03-30 19:45:00 PDT,63.4kW,63.4
2018-03-30 20:00,2018-03-30 20:00:00 PDT,63.9kW,63.9
2018-03-30 20:15,2018-03-30 20:15:00 PDT,64.4kW,64.4
2018-03-30 20:30,2018-03-30 20:30:00 PDT,64.8kW,64.8
2018-03-30 20:45,2018-03-30 20:45:00 PDT,65.3kW,65.3
2018-03-30 21:00,2018-03-30 21:00:00 PDT,65.8kW,65.8
2018-03-30 21:15,2018-03-30 21:15:00 PDT,66.3kW,66.3
2018-03-30 21:30,2018-03-30 21:30:00 PDT,66.8kW,66.8
2018-03-30 21:45,2018-03-30 21:45:00 PDT,67.3kW,67.3
2018-03-30 22:00,2018-03-30 22:00:00 PDT,67.8kW,67.8
2018-03-30 22:15,2018-03-30 22:15:00 PDT,68.3kW,68.3
2018-03-30 22:30,2018-03-30 22:30:00 PDT,68.8kW,68.8
2018-03-30 22:45,2018-03-30 22:45:00 PDT,69.3kW,69.3
2018-03-30 23:00,2018-03-30 23:00:00 PDT,69.8kW,69.8
2018-03-30 23:15,2018-03-30 23:15:00 PDT,70.3kW,70.3
2018-03-30 23:30,2018-03-30 23:30:00 PDT,70.8kW,70.8
2018-03-30 23:45,2018-03-30 23:45:00 PDT,71.2kW,71.2
2018-03-31 0:00,2018-03-31 00:00:00 PDT,71.7kW,71.7
2018-03-31 0:15,2018-03-31 00:15:00 PDT,72.2kW,72.2
2018-03-31 0:30,2018-03-31 00:30:00 PDT,72.7kW,72.7
2018-03-31 0:45,2018-03-31 00:45:00 PDT,73.2kW,73.2
2018-03-31 1:00,2018-03-31 01:00:00 PDT,73.7kW,73.7
2018-03-31 1:15,2018-03-31 01:15:00 PDT,74.2kW,74.2
2018-03-31 1:30,2018-03-31 01:30:00 PDT,74.7kW,74.7
2018-03-31 1:45,2018-03-31 01:45:00 PDT,75.2kW,75.2
2018-03-31 2:00,2018-03-31 02:00:00 PDT,75.7kW,75.7
2018-03-31 2:15,2018-03-31 02:15:00 PDT,76.2kW,76.2
2018-03-31 2:30,2018-03-31 02:30:00 PDT,76.7kW,76.7
2018-03-31 2:45,2018-03-31 02:45:00 PDT,77.1kW,77.1
2018-03-31 3:00,2018-03-31 03:00:00 PDT,77.6kW,77.6
2018-03-31 3:15,2018-03-31 03:15:00 PDT,78.1kW,78.1
2018-03-31 3:30,2018-03-31 03:30:00 PDT,78.6kW,78.6
2018-03-31 3:45,2018-03-31 03:45:00 PDT,79.1kW,79.1
2018-03-31 4:00,2018-03-31 04:00:00 PDT,79.6kW,79.6
2018-03-31 4:15,2018-03-31 04:15:00 PDT,80.1kW,80.1
2018-03-31 4:30,2018-03-31 04:30:00 PDT,80.6kW,80.6
2018-03-31 4:45,2018-03-31 04:45:00 PDT,81.1kW,81.1
2018-03-31 5:00,2018-03-31 05:00:00 PDT,81.6kW,81.6
2018-03-31 5:15,2018-03-31 05:15:00 PDT,82.1kW,82.1
2018-03-31 5:30,2018-03-31 05:30:00 PDT,82.6kW,82.6
2018-03-31 5:45,2018-03-31 05:45:00 PDT,83.0kW,83
2018-03-31 6:00,2018-03-31 06:00:00 PDT,83.5kW,83.5
2018-03-31 6:15,2018-03-31 06:15:00 PDT,84.0kW,84
2018-03-31 6:30,2018-03-31 06:30:00 PDT,84.5kW,84.5
2018-03-31 6:45,2018-03-31 06:45:00 PDT,85.0kW,85
2018-03-31 7:00,2018-03-31 07:00:00 PDT,85.5kW,85.5
2018-03-31 7:15,2018-03-31 07:15:00 PDT,86.0kW,86
2018-03-31 7:30,2018-03-31 07:30:00 PDT,86.5kW,86.5
2018-03-31 7:45,2018-03-31 07:45:00 PDT,87.0kW,87
2018-03-31 8:00,2018-03-31 08:00:00 PDT,87.5kW,87.5
2018-03-31 8:15,2018-03-31 08:15:00 PDT,88.0kW,88
2018-03-31 8:30,2018-03-31 08:30:00 PDT,88.5kW,88.5
2018-03-31 8:45,2018-03-31 08:45:00 PDT,88.9kW,88.9
2018-03-31 9:00,2018-03-31 09:00:00 PDT,89.4kW,89.4
2018-03-31 9:15,2018-03-31 09:15:00 PDT,89.9kW,89.9
2018-03-31 9:30,2018-03-31 09:30:00 PDT,90.4kW,90.4
2018-03-31 9:45,2018-03-31 09:45:00 PDT,90.9kW,90.9
2018-03-31 10:00,2018-03-31 10:00:00 PDT,91.4kW,91.4
2018-03-31 10:15,2018-03-31 10:15:00 PDT,91.9kW,91.9
2018-03-31 10:30,2018-03-31 10:30:00 PDT,92.4kW,92.4
2018-03-31 10:45,2018-03-31 10:45:00 PDT,92.9kW,92.9
2018-03-31 11:00,2018-03-31 11:00:00 PDT,93.4kW,93.4
2018-03-31 11:15,2018-03-31 11:15:00 PDT,93.9kW,93.9
2018-03-31 11:30,2018-03-31 11:30:00 PDT,94.4kW,94.4
2018-03-31 11:45,2018-03-31 11:45:00 PDT,94.8kW,94.8
2018-03-31 12:00,2018-03-31 12:00:00 PDT,95.3kW,95.3
2018-03-31 12:15,2018-03-31 12:15:00 PDT,95.8kW,95.8
2018-03-31 12:30,2018-03-31 12:30:00 PDT,96.3kW,96.3
2018-03-31 12:45,2018-03-31 12:45:00 PDT,96.8kW,96.8
2018-03-31 13:00,2018-03-31 13:00:00 PDT,97.3kW,97.3
2018-03-31 13:15,2018-03-31 13:15:00 PDT,97.8kW,97.8
2018-03-31 13:30,2018-03-31 13:30:00 PDT,98.3kW,98.3
2018-03-31 13:45,2018-03-31 13:45:00 PDT,98.8kW,98.8
2018-03-31 14:00,2018-03-31 14:00:00 PDT,99.3kW,99.3
2018-03-31 14:15,2018-03-31 14:15:00 PDT,99.8kW,99.8
2018-03-31 14:30,2018-03-31 14:30:00 PDT,100.3kW,100.3
2018-03-31 14:45,2018-03-31 14:45:00 PDT,100.7kW,100.7
2018-03-31 15:00,2018-03-31 15:00:00 PDT,101.2kW,101.2
2018-03-31 15:15,2018-03-31 15:15:00 PDT,101.7kW,101.7
2018-03-31 15:30,2018-03-31 15:30:00 PDT,102.2kW,102.2
2018-03-31 15:45,2018-03-31 15:45:00 PDT,102.7kW,102.7
2018-03-31 16:00,2018-03-31 16:00:00 PDT,103.2kW,103.2
2018-03-31 16:15,2018-03-31 16:15:00 PDT,103.7kW,103.7
2018-03-31 16:30,2018-03-31 16:30:00 PDT,104.2kW,104.2
2018-03-31 16:45,2018-03-31 16:45:00 PDT,104.7kW,104.7
2018-03-31 17:00,2018-03-31 17:00:00 PDT,105.2kW,105.2
2018-03-31 17:15,2018-03-31 17:15:00 PDT,109.6kW,109.6
2018-03-31 17:30,2018-03-31 17:30:00 PDT,106.8kW,106.8
2018-03-31 17:45,2018-03-31 17:45:00 PDT,113.0kW,113
2018-03-31 18:00,2018-03-31 18:00:00 PDT,113.7kW,113.7
2018-03-31 18:15,2018-03-31 18:15:00 PDT,115.3kW,115.3
2018-03-31 18:30,2018-03-31 18:30:00 PDT,118.7kW,118.7
2018-03-31 18:45,2018-03-31 18:45:00 PDT,123.5kW,123.5
2018-03-31 19:00,2018-03-31 19:00:00 PDT,116.1kW,116.1
2018-03-31 19:15,2018-03-31 19:15:00 PDT,127.3kW,127.3
2018-03-31 19:30,2018-03-31 19:30:00 PDT,131.6kW,131.6
2018-03-31 19:45,2018-03-31 19:45:00 PDT,133.4kW,133.4
2018-03-31 20:00,2018-03-31 20:00:00 PDT,137.4kW,137.4
2018-03-31 20:15,2018-03-31 20:15:00 PDT,135.5kW,135.5
2018-03-31 20:30,2018-03-31 20:30:00 PDT,141.8kW,141.8
2018-03-31 20:45,2018-03-31 20:45:00 PDT,145.5kW,145.5
2018-03-31 21:00,2018-03-31 21:00:00 PDT,143.7kW,143.7
2018-03-31 21:15,2018-03-31 21:15:00 PDT,137.3kW,137.3
2018-03-31 21:30,2018-03-31 21:30:00 PDT,136.0kW,136
